person_unvl_id|cgprpsl_nbr|obj_id|ver_nbr|cgawd_prmprjdr_ind|cgawd_prjdrprj_ttl|row_actv_ind|
1462106196|40803.0|12D4ED215CCFEF34E043814FD881EF34|1.0|Y||Y|
1462106196|45317.0|12D4ED215CD0EF34E043814FD881EF34|1.0|Y||Y|
1462106196|48120.0|12D4ED215F87EF34E043814FD881EF34|1.0|Y||Y|
1462106196|49421.0|12D4ED215CD1EF34E043814FD881EF34|1.0|Y||Y|
1463708773|53673.0|12D4ED215D71EF34E043814FD881EF34|1.0|N||Y|
1516803729|25032.0|12D4ED215BCEEF34E043814FD881EF34|1.0|Y||Y|
1516803729|25146.0|12D4ED215BCFEF34E043814FD881EF34|1.0|Y||Y|
1516803729|28475.0|12D4ED215BD0EF34E043814FD881EF34|1.0|N||Y|
1533606607|11255.0|12D4ED215D42EF34E043814FD881EF34|1.0|Y||Y|
1587202030|10321.0|12D4ED215DA0EF34E043814FD881EF34|1.0|Y||Y|
1587202030|10928.0|12D4ED215DA1EF34E043814FD881EF34|1.0|Y||Y|
1587202030|13123.0|12D4ED215DA2EF34E043814FD881EF34|1.0|Y||Y|
1587202030|15083.0|12D4ED215DA3EF34E043814FD881EF34|1.0|Y||Y|
1587202030|15602.0|12D4ED215DA4EF34E043814FD881EF34|1.0|Y||Y|
1587202030|16147.0|12D4ED215DA5EF34E043814FD881EF34|1.0|Y||Y|
1587202030|17746.0|12D4ED215DA6EF34E043814FD881EF34|1.0|Y||Y|
1587202030|18813.0|12D4ED215DA7EF34E043814FD881EF34|1.0|Y||Y|
1587202030|21493.0|12D4ED215DA8EF34E043814FD881EF34|1.0|Y||Y|
1587202030|21512.0|12D4ED215DA9EF34E043814FD881EF34|1.0|Y||Y|
1587202030|24129.0|12D4ED215DAAEF34E043814FD881EF34|1.0|Y||Y|
1587202030|24804.0|12D4ED215DABEF34E043814FD881EF34|1.0|Y||Y|
1632009201|19617.0|12D4ED215EBCEF34E043814FD881EF34|1.0|Y||Y|
1638600687|23772.0|12D4ED215C64EF34E043814FD881EF34|1.0|Y||Y|
1638600687|23804.0|12D4ED215C65EF34E043814FD881EF34|1.0|Y||Y|
1638600687|23993.0|12D4ED215C66EF34E043814FD881EF34|1.0|Y||Y|
1659405606|50795.0|12D4ED215CE9EF34E043814FD881EF34|1.0|Y||Y|
1659405606|50809.0|12D4ED215CEAEF34E043814FD881EF34|1.0|Y||Y|
1659405606|50893.0|12D4ED215F55EF34E043814FD881EF34|1.0|Y||Y|
1659405606|53652.0|12D4ED215CEBEF34E043814FD881EF34|1.0|Y||Y|
1659405606|55608.0|12D4ED215CECEF34E043814FD881EF34|1.0|Y||Y|
1659405606|57563.0|12D4ED215F25EF34E043814FD881EF34|1.0|Y||Y|
1659405606|61231.0|12D4ED215F5EEF34E043814FD881EF34|1.0|Y||Y|
1659405606|70537.0|12D4ED216037EF34E043814FD881EF34|1.0|Y||Y|
1659405606|72378.0|12D4ED216038EF34E043814FD881EF34|1.0|Y||Y|
1689406108|15718.0|12D4ED215E1AEF34E043814FD881EF34|1.0|Y||Y|
1689406108|35009.0|12D4ED215E1BEF34E043814FD881EF34|1.0|Y||Y|
1689406108|37469.0|12D4ED215E1CEF34E043814FD881EF34|1.0|Y||Y|
1689406108|38266.0|12D4ED215E1DEF34E043814FD881EF34|1.0|Y||Y|
1689406108|40198.0|12D4ED215E1EEF34E043814FD881EF34|1.0|Y||Y|
1732407799|72453.0|12D4ED21601BEF34E043814FD881EF34|1.0|Y||Y|
1736801902|53832.0|12D4ED215EF9EF34E043814FD881EF34|1.0|Y||Y|
1736801902|57496.0|12D4ED215EFAEF34E043814FD881EF34|1.0|Y||Y|
1736801902|60182.0|12D4ED215F09EF34E043814FD881EF34|1.0|Y||Y|
1736801902|61536.0|12D4ED215F1BEF34E043814FD881EF34|1.0|Y||Y|
1736801902|66471.0|12D4ED215FB6EF34E043814FD881EF34|1.0|Y||Y|
1736801902|69868.0|12D4ED216045EF34E043814FD881EF34|1.0|Y||Y|
1736801902|72002.0|12D4ED215FF9EF34E043814FD881EF34|1.0|Y||Y|
1769006523|57450.0|12D4ED21601EEF34E043814FD881EF34|1.0|Y||Y|
1769006523|63767.0|12D4ED215FF5EF34E043814FD881EF34|1.0|Y||Y|
1811109385|27618.0|12D4ED215E51EF34E043814FD881EF34|1.0|Y||Y|
1811109385|27634.0|12D4ED215E52EF34E043814FD881EF34|1.0|Y||Y|
1811109385|28932.0|12D4ED215E53EF34E043814FD881EF34|1.0|Y||Y|
1811109385|29686.0|12D4ED215E54EF34E043814FD881EF34|1.0|Y||Y|
1811109385|30357.0|12D4ED215E55EF34E043814FD881EF34|1.0|Y||Y|
1811109385|30711.0|12D4ED215E56EF34E043814FD881EF34|1.0|Y||Y|
1811109385|31660.0|12D4ED215E57EF34E043814FD881EF34|1.0|Y||Y|
1811109385|32508.0|12D4ED215E58EF34E043814FD881EF34|1.0|Y||Y|
1811109385|33650.0|12D4ED215E59EF34E043814FD881EF34|1.0|Y||Y|
1811109385|33818.0|12D4ED215E5AEF34E043814FD881EF34|1.0|Y||Y|
1811109385|33830.0|12D4ED215E5BEF34E043814FD881EF34|1.0|N||Y|
1811109385|35242.0|12D4ED215E5CEF34E043814FD881EF34|1.0|Y||Y|
1811109385|35246.0|12D4ED215E5DEF34E043814FD881EF34|1.0|Y||Y|
1811109385|39607.0|12D4ED215E5EEF34E043814FD881EF34|1.0|Y||Y|
1811109385|42947.0|12D4ED215E5FEF34E043814FD881EF34|1.0|Y||Y|
1811109385|70245.0|12D4ED21602DEF34E043814FD881EF34|1.0|Y||Y|
1821805071|80073.0|4f1ddb2b-933f-46d1-820a-3a55f8dc265d|1.0|Y||Y|
1959008511|569.0|12D4ED215ED2EF34E043814FD881EF34|1.0|Y||Y|
1959008511|702.0|12D4ED215ED3EF34E043814FD881EF34|1.0|Y||Y|
1959008511|1356.0|12D4ED215EF1EF34E043814FD881EF34|1.0|Y||Y|
1959008511|1717.0|12D4ED215EF2EF34E043814FD881EF34|1.0|Y||Y|
1959008511|2096.0|12D4ED215EEEEF34E043814FD881EF34|1.0|Y||Y|
1959008511|2494.0|12D4ED215ED4EF34E043814FD881EF34|1.0|Y||Y|
1959008511|2940.0|12D4ED215EF3EF34E043814FD881EF34|1.0|Y||Y|
1959008511|3193.0|12D4ED215EEFEF34E043814FD881EF34|1.0|Y||Y|
1959008511|3573.0|12D4ED215ED5EF34E043814FD881EF34|1.0|Y||Y|
1959008511|3726.0|12D4ED215EF4EF34E043814FD881EF34|1.0|Y||Y|
1959008511|3877.0|12D4ED215ED6EF34E043814FD881EF34|1.0|Y||Y|
1959008511|4003.0|12D4ED215EF0EF34E043814FD881EF34|1.0|Y||Y|
1959008511|4783.0|12D4ED215ED7EF34E043814FD881EF34|1.0|Y||Y|
1959008511|6183.0|12D4ED215ED8EF34E043814FD881EF34|1.0|Y||Y|
1959008511|6430.0|12D4ED215ED9EF34E043814FD881EF34|1.0|Y||Y|
1959008511|6639.0|12D4ED215EDAEF34E043814FD881EF34|1.0|Y||Y|
1959008511|7255.0|12D4ED215EDBEF34E043814FD881EF34|1.0|Y||Y|
1959008511|7603.0|12D4ED215EDCEF34E043814FD881EF34|1.0|Y||Y|
1959008511|8063.0|12D4ED215EDDEF34E043814FD881EF34|1.0|Y||Y|
1959008511|8974.0|12D4ED215EDEEF34E043814FD881EF34|1.0|Y||Y|
1959008511|9041.0|12D4ED215EDFEF34E043814FD881EF34|1.0|Y||Y|
1959008511|9492.0|12D4ED215EECEF34E043814FD881EF34|1.0|Y||Y|
1959008511|10006.0|12D4ED215EE0EF34E043814FD881EF34|1.0|Y||Y|
1959008511|10429.0|12D4ED215EE1EF34E043814FD881EF34|1.0|Y||Y|
1959008511|10452.0|12D4ED215EE2EF34E043814FD881EF34|1.0|Y||Y|
1959008511|30615.0|12D4ED215A3EEF34E043814FD881EF34|1.0|Y||Y|
1959008511|32780.0|12D4ED215A3FEF34E043814FD881EF34|1.0|Y||Y|
1959008511|34526.0|12D4ED215A40EF34E043814FD881EF34|1.0|Y||Y|
1959008511|34746.0|12D4ED215A41EF34E043814FD881EF34|1.0|Y||Y|
1959008511|36891.0|12D4ED215A42EF34E043814FD881EF34|1.0|Y||Y|
1959008511|37143.0|12D4ED215A43EF34E043814FD881EF34|1.0|Y||Y|
1959008511|39289.0|12D4ED215A44EF34E043814FD881EF34|1.0|Y||Y|
1959008511|39797.0|12D4ED215A45EF34E043814FD881EF34|1.0|Y||Y|
1959008511|40607.0|12D4ED215A46EF34E043814FD881EF34|1.0|Y||Y|
1959008511|43212.0|12D4ED215F12EF34E043814FD881EF34|1.0|Y||Y|
1959008511|45392.0|12D4ED215A47EF34E043814FD881EF34|1.0|Y||Y|
1959008511|49786.0|12D4ED215F51EF34E043814FD881EF34|1.0|Y||Y|
1959008511|51494.0|12D4ED215A48EF34E043814FD881EF34|1.0|Y||Y|
1959008511|52596.0|12D4ED215A49EF34E043814FD881EF34|1.0|Y||Y|
1959008511|52806.0|12D4ED215A4AEF34E043814FD881EF34|1.0|Y||Y|
1959008511|54464.0|12D4ED215A4BEF34E043814FD881EF34|1.0|Y||Y|
1959008511|56398.0|12D4ED215F99EF34E043814FD881EF34|1.0|Y||Y|
1959008511|57510.0|12D4ED215A4CEF34E043814FD881EF34|1.0|Y||Y|
1959008511|58591.0|12D4ED215F45EF34E043814FD881EF34|1.0|Y||Y|
1959008511|60340.0|12D4ED215F16EF34E043814FD881EF34|1.0|Y||Y|
1959008511|60531.0|12D4ED215F0BEF34E043814FD881EF34|1.0|Y||Y|
1959008511|61259.0|12D4ED215F29EF34E043814FD881EF34|1.0|Y||Y|
1959008511|63856.0|12D4ED215FA6EF34E043814FD881EF34|1.0|Y||Y|
1959008511|67147.0|12D4ED215F7DEF34E043814FD881EF34|1.0|Y||Y|
1959008511|67161.0|12D4ED215FAFEF34E043814FD881EF34|1.0|Y||Y|
1959008511|67528.0|12D4ED215FBFEF34E043814FD881EF34|1.0|Y||Y|
1959008511|68509.0|12D4ED215FE2EF34E043814FD881EF34|1.0|Y||Y|
1959008511|70735.0|12D4ED215FD7EF34E043814FD881EF34|1.0|Y||Y|
1959008511|70737.0|12D4ED215FD6EF34E043814FD881EF34|1.0|Y||Y|
1959008511|73655.0|12D4ED216008EF34E043814FD881EF34|1.0|Y||Y|
1959008511|74661.0|12D4ED21601AEF34E043814FD881EF34|1.0|Y||Y|
1959008511|77011.0|12D4ED21603FEF34E043814FD881EF34|1.0|Y||Y|
2035402366|63923.0|12D4ED215F9EEF34E043814FD881EF34|1.0|Y||Y|
2035402366|67912.0|12D4ED216015EF34E043814FD881EF34|1.0|Y||Y|
2035402366|69722.0|12D4ED215FEDEF34E043814FD881EF34|1.0|Y||Y|
2035402366|70823.0|12D4ED21601CEF34E043814FD881EF34|1.0|Y||Y|
2035402366|72881.0|12D4ED21600AEF34E043814FD881EF34|1.0|Y||Y|
2035402366|73613.0|12D4ED215FBBEF34E043814FD881EF34|1.0|Y||Y|
2035402366|74702.0|12D4ED216021EF34E043814FD881EF34|1.0|Y||Y|
2059604038|49786.0|12D4ED215F52EF34E043814FD881EF34|1.0|N||Y|
2059604038|52806.0|12D4ED215CB8EF34E043814FD881EF34|1.0|N||Y|
2059604038|56398.0|12D4ED215F98EF34E043814FD881EF34|1.0|N||Y|
2059604038|67528.0|12D4ED215FC0EF34E043814FD881EF34|1.0|N||Y|
2090102017|49300.0|12D4ED215EF6EF34E043814FD881EF34|1.0|Y||Y|
2090102017|49954.0|12D4ED215EF7EF34E043814FD881EF34|1.0|Y||Y|
2112807392|24864.0|12D4ED215E6DEF34E043814FD881EF34|1.0|Y||Y|
2112807392|26062.0|12D4ED215E6EEF34E043814FD881EF34|1.0|Y||Y|
2112807392|26243.0|12D4ED215E6FEF34E043814FD881EF34|1.0|Y||Y|
2112807392|29678.0|12D4ED215E70EF34E043814FD881EF34|1.0|Y||Y|
2112807392|29757.0|12D4ED215E71EF34E043814FD881EF34|1.0|Y||Y|
2129506255|37135.0|12D4ED215B6CEF34E043814FD881EF34|1.0|Y||Y|
2191200653|50239.0|12D4ED215EC4EF34E043814FD881EF34|1.0|Y||Y|
2191200653|55528.0|12D4ED215EC5EF34E043814FD881EF34|1.0|Y||Y|
2191200653|58679.0|12D4ED215F22EF34E043814FD881EF34|1.0|N||Y|
2191506168|80070.0|8e6592bb-5a8c-491d-b038-fdf9e8a68906|2.0|Y||Y|
2250505415|19183.0|12D4ED215B84EF34E043814FD881EF34|1.0|N||Y|
2250505415|21661.0|12D4ED215B85EF34E043814FD881EF34|1.0|Y||Y|
2250505415|23451.0|12D4ED215B86EF34E043814FD881EF34|1.0|Y||Y|
2311506822|75105.0|12D4ED215FD3EF34E043814FD881EF34|1.0|Y||Y|
2341000360|23068.0|12D4ED215C02EF34E043814FD881EF34|1.0|Y||Y|
2341000360|26760.0|12D4ED215C03EF34E043814FD881EF34|1.0|Y||Y|
2341000360|30401.0|12D4ED215C04EF34E043814FD881EF34|1.0|Y||Y|
2341000360|32429.0|12D4ED215C05EF34E043814FD881EF34|1.0|Y||Y|
2341000360|32769.0|12D4ED215C06EF34E043814FD881EF34|1.0|Y||Y|
2341000360|33048.0|12D4ED215C07EF34E043814FD881EF34|1.0|Y||Y|
2341000360|37127.0|12D4ED215C08EF34E043814FD881EF34|1.0|Y||Y|
2341000360|39818.0|12D4ED215C09EF34E043814FD881EF34|1.0|Y||Y|
2341000360|42565.0|12D4ED215C0AEF34E043814FD881EF34|1.0|Y||Y|
2341000360|43625.0|12D4ED215C0BEF34E043814FD881EF34|1.0|Y||Y|
2341000360|48302.0|12D4ED215C0CEF34E043814FD881EF34|1.0|Y||Y|
2341000360|50245.0|12D4ED215C0DEF34E043814FD881EF34|1.0|Y||Y|
2341000360|53119.0|12D4ED215C0EEF34E043814FD881EF34|1.0|Y||Y|
2341000360|55043.0|12D4ED215C0FEF34E043814FD881EF34|1.0|Y||Y|
2341000360|60317.0|12D4ED215F44EF34E043814FD881EF34|1.0|Y||Y|
2341000360|63565.0|12D4ED215FA2EF34E043814FD881EF34|1.0|Y||Y|
2341000360|66784.0|12D4ED215F78EF34E043814FD881EF34|1.0|Y||Y|
2341000360|68087.0|12D4ED215FDBEF34E043814FD881EF34|1.0|Y||Y|
2341000360|73783.0|12D4ED216022EF34E043814FD881EF34|1.0|Y||Y|
2544403609|468.0|12D4ED215E61EF34E043814FD881EF34|1.0|Y||Y|
2544403609|2823.0|12D4ED215E62EF34E043814FD881EF34|1.0|Y||Y|
2544403609|6334.0|12D4ED215E63EF34E043814FD881EF34|1.0|Y||Y|
2544403609|10585.0|12D4ED215E64EF34E043814FD881EF34|1.0|Y||Y|
2544403609|11288.0|12D4ED215E65EF34E043814FD881EF34|1.0|Y||Y|
2544403609|12880.0|12D4ED215E66EF34E043814FD881EF34|1.0|Y||Y|
2544403609|13055.0|12D4ED215E67EF34E043814FD881EF34|1.0|Y||Y|
2544403609|13056.0|12D4ED215E68EF34E043814FD881EF34|1.0|Y||Y|
2544403609|14309.0|12D4ED215E69EF34E043814FD881EF34|1.0|Y||Y|
2544403609|17650.0|12D4ED215E6AEF34E043814FD881EF34|1.0|Y||Y|
2544403609|18029.0|12D4ED215E6BEF34E043814FD881EF34|1.0|Y||Y|
2544403609|22724.0|12D4ED215E6CEF34E043814FD881EF34|1.0|Y||Y|
2552202601|80066.0|8d42031f-c935-405b-a813-b3ed13581f26|2.0|Y||Y|
