univ_fiscal_yr|fin_series_id|obj_id|ver_nbr|row_actv_ind|
2009.0|071|5022FF727E88BF60E0404F8189D82B82|1.0|Y|
2009.0|072|5022FF727E89BF60E0404F8189D82B82|1.0|Y|
2009.0|073|5022FF727E8ABF60E0404F8189D82B82|1.0|Y|
2009.0|074|5022FF727E8BBF60E0404F8189D82B82|1.0|Y|
2009.0|075|5022FF727E8CBF60E0404F8189D82B82|1.0|Y|
2009.0|076|5022FF727E8DBF60E0404F8189D82B82|1.0|Y|
2009.0|077|5022FF727E8EBF60E0404F8189D82B82|1.0|Y|
2009.0|078|5022FF727E8FBF60E0404F8189D82B82|1.0|Y|
2009.0|079|5022FF727E90BF60E0404F8189D82B82|1.0|Y|
2009.0|080|5022FF727E91BF60E0404F8189D82B82|1.0|Y|
2009.0|081|5022FF727E92BF60E0404F8189D82B82|1.0|Y|
2009.0|082|5022FF727E93BF60E0404F8189D82B82|1.0|Y|
2009.0|083|5022FF727E94BF60E0404F8189D82B82|1.0|Y|
2009.0|084|5022FF727E95BF60E0404F8189D82B82|1.0|Y|
2009.0|085|5022FF727E96BF60E0404F8189D82B82|1.0|Y|
2009.0|086|5022FF727E97BF60E0404F8189D82B82|1.0|Y|
2009.0|087|5022FF727E98BF60E0404F8189D82B82|1.0|Y|
2009.0|088|5022FF727E99BF60E0404F8189D82B82|1.0|Y|
2009.0|089|5022FF727E9ABF60E0404F8189D82B82|1.0|Y|
2009.0|090|5022FF727E9BBF60E0404F8189D82B82|1.0|Y|
2009.0|091|5022FF727E9CBF60E0404F8189D82B82|1.0|Y|
2009.0|092|5022FF727E9DBF60E0404F8189D82B82|1.0|Y|
2009.0|093|5022FF727E9EBF60E0404F8189D82B82|1.0|Y|
2009.0|094|5022FF727E9FBF60E0404F8189D82B82|1.0|Y|
2009.0|095|5022FF727EA0BF60E0404F8189D82B82|1.0|Y|
2009.0|096|5022FF727EA1BF60E0404F8189D82B82|1.0|Y|
2009.0|097|5022FF727EA2BF60E0404F8189D82B82|1.0|Y|
2009.0|098|5022FF727EA3BF60E0404F8189D82B82|1.0|Y|
2009.0|099|5022FF727EA4BF60E0404F8189D82B82|1.0|Y|
2009.0|100|5022FF727EA5BF60E0404F8189D82B82|1.0|Y|
2009.0|101|5022FF727EA6BF60E0404F8189D82B82|1.0|Y|
2009.0|102|5022FF727EA7BF60E0404F8189D82B82|1.0|Y|
2009.0|103|5022FF727EA8BF60E0404F8189D82B82|1.0|Y|
2009.0|104|5022FF727EA9BF60E0404F8189D82B82|1.0|Y|
2009.0|105|5022FF727EAABF60E0404F8189D82B82|1.0|Y|
2009.0|106|5022FF727EABBF60E0404F8189D82B82|1.0|Y|
2009.0|107|5022FF727EACBF60E0404F8189D82B82|1.0|Y|
2009.0|108|5022FF727EADBF60E0404F8189D82B82|1.0|Y|
2009.0|109|5022FF727EAEBF60E0404F8189D82B82|1.0|Y|
2009.0|110|5022FF727EAFBF60E0404F8189D82B82|1.0|Y|
2009.0|111|5022FF727EB0BF60E0404F8189D82B82|1.0|Y|
2009.0|112|5022FF727EB1BF60E0404F8189D82B82|1.0|Y|
2009.0|113|5022FF727EB2BF60E0404F8189D82B82|1.0|Y|
2009.0|114|5022FF727EB3BF60E0404F8189D82B82|1.0|Y|
2009.0|115|5022FF727EB4BF60E0404F8189D82B82|1.0|Y|
2009.0|116|5022FF727EB5BF60E0404F8189D82B82|1.0|Y|
2009.0|117|5022FF727EB6BF60E0404F8189D82B82|1.0|Y|
2009.0|118|5022FF727EB7BF60E0404F8189D82B82|1.0|Y|
2009.0|119|5022FF727EB8BF60E0404F8189D82B82|1.0|Y|
2009.0|120|5022FF727EB9BF60E0404F8189D82B82|1.0|Y|
2009.0|121|5022FF727EBABF60E0404F8189D82B82|1.0|Y|
2009.0|122|5022FF727EBBBF60E0404F8189D82B82|1.0|Y|
2009.0|123|5022FF727EBCBF60E0404F8189D82B82|1.0|Y|
2009.0|124|5022FF727EBDBF60E0404F8189D82B82|1.0|Y|
2009.0|125|5022FF727EBEBF60E0404F8189D82B82|1.0|Y|
2009.0|126|5022FF727EBFBF60E0404F8189D82B82|1.0|Y|
2009.0|127|5022FF727EC0BF60E0404F8189D82B82|1.0|Y|
2009.0|128|5022FF727EC1BF60E0404F8189D82B82|1.0|Y|
2009.0|129|5022FF727EC2BF60E0404F8189D82B82|1.0|Y|
2009.0|130|5022FF727EC3BF60E0404F8189D82B82|1.0|Y|
2009.0|131|5022FF727EC4BF60E0404F8189D82B82|1.0|Y|
2010.0|000|524BC5C2-6AA6-4002-0D53-259B839AD7F9|2.0|Y|
2010.0|001|BB8DC21B-E71B-EE55-2F0F-C20C6756E68A|2.0|Y|
2010.0|002|23246E92-7E2E-A917-EB25-ECB744795471|2.0|Y|
2010.0|003|43334D6B-79D0-3517-B2A6-30B5DE057B86|2.0|Y|
2010.0|004|91B06830-4F3E-EF93-65DA-09A2EB23113A|2.0|Y|
2010.0|005|10C6BE66-193D-7535-AD0E-D6EFB8DB5972|2.0|Y|
2010.0|006|0EA4559F-B91D-B334-0D72-944F2673DAD8|2.0|Y|
2010.0|007|7B549A89-0F70-BA62-D7D1-93E45855942E|2.0|Y|
2010.0|008|E3F51ED1-DD38-F270-CF3E-912EEE8B6949|2.0|Y|
2010.0|009|A7F8FED8-DE5C-2E10-7D15-609C03E51254|2.0|Y|
2010.0|010|510C8D57-AA9C-35C9-FC06-5D015F852D36|2.0|Y|
2010.0|011|C24419BD-7CEA-AE5C-670D-1B562FD5C28C|2.0|Y|
2010.0|012|E3402C17-E4F0-17AA-D8AF-6A475210F89A|2.0|Y|
2010.0|013|EB56F951-1D14-062F-74B0-9BCB9399A5FF|2.0|Y|
2010.0|014|1D8A7207-1ED6-A88C-68FB-E059DA557EC7|2.0|Y|
2010.0|015|E0A00B77-20AB-D45E-CA8D-29A47FC024D1|2.0|Y|
2010.0|016|2796EB6B-91DE-217D-C4CF-3D1A9B67D498|2.0|Y|
2010.0|017|27B17A30-C7A9-D502-CE3F-7F64E9E90242|2.0|Y|
2010.0|018|9D780982-57EE-25AB-9F01-92BC71977801|2.0|Y|
2010.0|019|70595AFB-274D-EEF6-5E69-5EC7D380CD60|2.0|Y|
2010.0|020|AA733E7A-8FC5-9A3E-3DC5-CF4B7E125A85|2.0|Y|
2010.0|021|E6DC9A94-CDF7-AF23-CACF-93E625A897FE|2.0|Y|
2010.0|022|7DDAC3B5-E838-00DB-DD6E-6D00F75CEF0C|2.0|Y|
2010.0|023|57FF33D9-B8B9-FCD3-609F-6179A0118F3C|2.0|Y|
2010.0|024|5DD70A57-0775-9C77-9FED-B770BCBEE4F8|2.0|Y|
2010.0|025|6ACDEF7E-CF6B-F7FB-D2F4-749FDD9C8694|2.0|Y|
2010.0|026|4920F544-2F7C-979B-8B19-314CCCB4D59C|2.0|Y|
2010.0|027|D0970612-E147-E7D7-D85E-8E8B1A2A6B59|2.0|Y|
2010.0|028|BDCD1E62-3C54-9873-C5B6-A6C5B40D64C0|2.0|Y|
2010.0|029|F99CC5AD-4D04-F50C-EC59-7E19D458245B|2.0|Y|
2010.0|030|F3E0AC25-169C-F66A-846A-AFF0AA573036|2.0|Y|
2010.0|031|E3E36431-9BD0-944F-FFF8-D35A913FAD6D|2.0|Y|
2010.0|032|4F234AA5-7811-1E25-EE68-B7A7CD929BE8|2.0|Y|
2010.0|033|8757EA07-7DE7-D7DF-7B5D-B2574BA87F93|2.0|Y|
2010.0|034|17865983-D867-5030-F338-010C5A5148BF|2.0|Y|
2010.0|035|18488430-AEB3-4B75-DC42-98387D1D1DFF|2.0|Y|
2010.0|036|45CEE211-A500-0186-570F-3680D8C71C6D|2.0|Y|
2010.0|037|2AB3CDF4-EFAC-2639-C921-F48016E31488|2.0|Y|
2010.0|038|E5B53A72-E420-9BC2-D204-05FEB8DDAEFA|2.0|Y|
2010.0|039|BB5DEF6B-2D49-B5DC-0C2A-E99A45524712|2.0|Y|
2010.0|040|F4EFE275-79EB-9698-5733-1A999C97A9B0|2.0|Y|
2010.0|041|47AB0DF4-F77B-C9B1-F957-B57A2F3A978D|2.0|Y|
2010.0|042|78F2E1C0-8D56-5716-B737-30BE6BD12B71|2.0|Y|
2010.0|043|FA7C9C2F-BABD-9706-19F9-AD9B9017AC21|2.0|Y|
2010.0|044|F5DDA76E-0B23-D61C-41CE-DBD379FD671E|2.0|Y|
2010.0|045|47ABCDD9-3ADC-E8B1-7636-3915A452CBB5|2.0|Y|
2010.0|046|269393E5-41A2-AA53-1166-FCEDC27DA9C3|2.0|Y|
2010.0|047|5AB80BD6-161D-48FC-964D-AB0E7A59B9A7|2.0|Y|
2010.0|048|34E295C3-AA2C-196D-9B07-995905C00497|2.0|Y|
2010.0|049|62E36790-5C65-50A3-1F80-71F3E4FCB1D2|2.0|Y|
2010.0|050|704B07FB-8C4D-BF85-CD3E-0E18215AADAB|2.0|Y|
2010.0|051|422A2816-AFD4-4046-9959-C88C1762A896|2.0|Y|
2010.0|052|3E75B5DC-3264-C185-0710-35FAE16A1895|2.0|Y|
2010.0|053|CAB034B2-028B-CD7E-7E2E-8AFD391FBE73|2.0|Y|
2010.0|054|B0B8E5F8-0144-FF41-1319-14D9EA85E6D9|2.0|Y|
2010.0|055|B6DE8F54-5E6E-91C4-F91E-241B574C186D|2.0|Y|
2010.0|056|7FCB7C4E-4D09-664F-B597-D3A4819D3E6E|2.0|Y|
2010.0|057|EBCE9EBF-6CCF-FF39-46F1-78D02374FFD7|2.0|Y|
2010.0|058|BD0BA072-2031-197E-92F0-D7773F88C090|2.0|Y|
2010.0|059|9CB41102-F6C8-1B92-F59C-4E7FBF9DB75C|2.0|Y|
2010.0|060|8393A886-CD61-9E2E-929D-C4B3ACFA2B40|2.0|Y|
2010.0|061|DF778A86-F3E2-D6FA-A587-C002ED33CBCE|2.0|Y|
2010.0|062|9C1E66ED-ADD9-869B-1917-A2078D9F8BBA|2.0|Y|
2010.0|063|86176827-7936-F39B-FEFB-5C712452EAA2|2.0|Y|
2010.0|064|76EFB7CB-33F8-928D-EF78-FC86EBB81958|2.0|Y|
2010.0|065|2A951804-3D89-1DE9-FAE7-FDD6820AB754|2.0|Y|
2010.0|066|D595AEAE-3E22-0D1E-6E95-A8554B0CCA15|2.0|Y|
2010.0|067|2CC02CD2-5902-2818-42F8-F198D6918781|2.0|Y|
2010.0|068|33FB0982-BEA4-B486-B04F-8E3000597A37|2.0|Y|
2010.0|069|16C74808-622A-B023-D1D7-D9443630D53D|2.0|Y|
2010.0|070|1398F9DE-9A85-F7B6-2C19-964389D97872|2.0|Y|
2010.0|071|85F08BA1-A05A-B921-B59F-95164760FBE0|2.0|Y|
2010.0|072|15FE671B-7B29-BC66-3CD9-D5F483329A70|2.0|Y|
2010.0|073|428EA7FF-A3EA-F8E6-C386-D16BB9C085FF|2.0|Y|
2010.0|074|416DCC5B-1182-CDC1-57BB-B184048856A9|2.0|Y|
2010.0|075|CEBA50AD-0464-0DC2-FE0C-602ED6F6F072|2.0|Y|
2010.0|076|05041123-803F-F046-F731-BDC1C29A98CB|2.0|Y|
2010.0|077|4FC340B1-4585-2EAF-AAEF-7E1EB0DC99F2|2.0|Y|
2010.0|078|627F8A63-87D9-8804-6E81-98FCD8458BB2|2.0|Y|
2010.0|079|6FD0041C-F067-76A6-2B65-F7594FE69D46|2.0|Y|
2010.0|080|183FAE0A-1753-C608-D144-6FAEE8E0C779|2.0|Y|
2010.0|081|70C07A8D-6B02-B388-3463-7682F64776C9|2.0|Y|
2010.0|082|81D2ED93-A7A5-986B-282D-A29DDD423E6B|2.0|Y|
2010.0|083|5E2D44B3-1676-4A91-1A90-D8D849AF039E|2.0|Y|
2010.0|084|14AFA360-99A8-48D7-DA3E-DE7EE4D45014|2.0|Y|
2010.0|085|A25F13F5-4664-1FA9-0220-DDB1EAE27CB3|2.0|Y|
2010.0|086|AF3173CE-8BF5-1CBD-0615-D8B1D5036914|2.0|Y|
2010.0|087|3C98C8B6-70F6-8733-1184-EF602D1AB99E|2.0|Y|
2010.0|088|06A08BF6-92F7-674A-F261-D3253D1AB2F8|2.0|Y|
2010.0|089|C126275E-D2F0-C55B-05E1-41A30D455BA0|2.0|Y|
2010.0|090|4194F479-3B97-E940-ADEE-124CF1EDCDF7|2.0|Y|
2010.0|091|4A1970BA-24C6-A22D-A53B-B8B176EA9CC3|2.0|Y|
2010.0|092|FC9A52EE-220E-4068-5C69-306555AE66B0|2.0|Y|
2010.0|093|0E47D9C7-D20B-D396-CB1C-642AD5618131|2.0|Y|
2010.0|094|F64C3A66-A2FF-C2FF-AC01-44E4CD1E713F|2.0|Y|
2010.0|095|985478B6-C223-563D-8BD0-AC559EB54EC8|2.0|Y|
2010.0|096|CA7CC671-4783-9A74-A807-F6811DF32AC7|2.0|Y|
2010.0|097|A63A42E8-5E7A-E27B-7B23-33875562D524|2.0|Y|
2010.0|098|69FD9A7C-3BD2-B1BA-B033-247D41B3D83D|2.0|Y|
2010.0|099|2F831332-F69B-5A4E-394E-D6711EB4FE5A|2.0|Y|
2010.0|100|086F5DE6-7C2C-AA9C-114D-C5002C5D4DD3|2.0|Y|
2010.0|101|57AD0BCD-8EB5-E8F6-7FC1-EAF85E4AB8E0|2.0|Y|
2010.0|102|6110068C-098F-BFE4-5D1D-D7AF3C9D68CA|2.0|Y|
2010.0|103|E75AB3FF-E660-2C86-0C05-29B0860700E1|2.0|Y|
2010.0|104|629C3CA9-42DC-E517-4EEA-46C6F59CCCD6|2.0|Y|
2010.0|105|8D51EA00-FAEC-93D1-7D22-26F908A50337|2.0|Y|
2010.0|106|BEF81B2B-DC4F-F127-073D-F3FFB31A4D3E|2.0|Y|
2010.0|107|2A778F33-E39F-284E-FCDF-6DB9E7ED6BDA|2.0|Y|
2010.0|108|B03CC239-2007-45F0-51A9-F4EEB0DE8ED5|2.0|Y|
2010.0|109|17296A8D-576E-61C1-71BF-E6ED920009F0|2.0|Y|
2010.0|110|8F8CCEC9-D202-D0C0-83BE-209134723512|2.0|Y|
2010.0|111|0243C82D-EF68-168D-805D-C014AC03C0FD|2.0|Y|
2010.0|112|83E0F53C-C7EA-104C-EB1F-83F66C0A9E2D|2.0|Y|
2010.0|113|A4040167-E48A-FB02-BD3B-F375EDEB4BB0|2.0|Y|
2010.0|114|14BA4195-E4D8-5B71-7397-7BFE647BE759|2.0|Y|
2010.0|115|4638CEF0-514E-A09E-AFA6-26630D5737AF|2.0|Y|
2010.0|116|9C321933-CE84-C250-4660-0713C033F052|2.0|Y|
2010.0|117|1CBEB93F-DB6E-C663-38E0-549B28BEF9FE|2.0|Y|
2010.0|118|D62A3770-AAAA-5980-BE39-BF923C212F7A|2.0|Y|
2010.0|119|EA2889BD-9CD5-D7A5-D292-3849EE208CB4|2.0|Y|
2010.0|120|6806B294-8F0F-32D1-328D-424E4FC153BA|2.0|Y|
2010.0|121|3147DF83-3325-190F-9B8E-F0A6F956EB58|2.0|Y|
2010.0|122|6314F5DB-0B3A-5E48-B1C3-2EC8F644B52B|2.0|Y|
2010.0|123|91911AFD-66E6-6660-E533-6BD8E3EF2C42|2.0|Y|
2010.0|124|F6443FBD-C590-47B1-3F8B-DBABED9775E6|2.0|Y|
2010.0|125|6C9392F0-C23C-6C74-6F95-19A2B7DC297B|2.0|Y|
2010.0|126|C58EAE2C-C456-FD16-4301-7EB77B3FFAC8|2.0|Y|
2010.0|127|F5C77541-9490-C0E4-A964-D8D990D5437B|2.0|Y|
2010.0|128|0C7DBA73-68AB-CB49-F9F8-7D7FAE562449|2.0|Y|
2010.0|129|BC1C1B60-18D9-1095-F13A-FBD9FEE1F80D|2.0|Y|
2010.0|130|9DFE5533-6AD2-A961-2305-8929B7EB10F7|2.0|Y|
2010.0|131|25380E5D-69AC-C160-21EC-442FAA258FCE|2.0|Y|
2011.0|000|3D65CCB7-FED8-89A9-1E9A-B0FAA51C9580|2.0|Y|
2011.0|001|B4E461B7-0E61-D4C2-55C3-3FBC33649798|2.0|Y|
2011.0|002|B594EBA7-1CB9-C775-1B0F-FA6B6A059859|2.0|Y|
2011.0|003|B4BC39B2-8BD4-5E64-4EF7-108AE0BE7B1C|2.0|Y|
2011.0|004|B6653CA7-7864-6685-6EE6-38120C29BB62|2.0|Y|
2011.0|005|45947589-B5AA-3BAB-5196-65B622916730|2.0|Y|
2011.0|006|CC1225C2-C5EB-1989-4BB8-05C566F752AC|2.0|Y|
2011.0|007|688FE07C-0987-AEDB-40BF-7CC010BE0CF1|2.0|Y|
2011.0|008|EFDCD771-2916-B182-BB53-EB8AC6D110FA|2.0|Y|
2011.0|009|0C5153BC-CD9A-6978-43E4-0F531FB17BA2|2.0|Y|
2011.0|010|3E2F88C0-8E16-750B-9522-59055A79EAD9|2.0|Y|
2011.0|011|B24D9EAC-AA73-8559-16CF-B151A6F3DF50|2.0|Y|
2011.0|012|2DF2F8F0-997A-F967-3836-B962641DBC32|2.0|Y|
2011.0|013|0FEE733F-2150-7FD9-3311-0728D9FDEF8D|2.0|Y|
2011.0|014|97F5D673-8E9A-ACF7-2877-69475157B2F1|2.0|Y|
2011.0|015|1589445E-1C80-293A-62D5-3F3B40651364|2.0|Y|
2011.0|016|024D8AF4-CB32-E142-E14A-FA092149C686|2.0|Y|
2011.0|017|F21336BE-A63B-7BCA-321F-AD8B9C6C683E|2.0|Y|
2011.0|018|236FFB68-35AD-210E-3F2E-EF94FE8FB2BB|2.0|Y|
2011.0|019|C6EB3969-9FCF-EC0A-6C3D-0CCBD63035CF|2.0|Y|
2011.0|020|1F0668BF-77B8-0978-6B96-2CBAE4475A40|2.0|Y|
2011.0|021|D2D7DCA2-E127-E81B-52C7-F76ED557B50C|2.0|Y|
2011.0|022|6CE67BD3-1C94-217B-9F92-B3CE0FFE6F8F|2.0|Y|
2011.0|023|CD3845ED-4754-7890-E057-46A147CFB24E|2.0|Y|
2011.0|024|C197CED6-FFA3-FBB6-3151-C7E93AA0986D|2.0|Y|
2011.0|025|9DAE1DA3-8ED8-A67F-2D2A-1A97068EA544|2.0|Y|
2011.0|026|7014670A-F228-D88E-D503-46790834B564|2.0|Y|
2011.0|027|76E8687D-90A9-CC60-D6E1-859ECF6BA7AA|2.0|Y|
2011.0|028|097B45A6-9D2C-2035-A512-0127359E0188|2.0|Y|
2011.0|029|149F6344-F2A8-EA11-8C15-B705AF7FD3E1|2.0|Y|
2011.0|030|B160BF11-DFA0-74B1-59FB-DC83A44718F5|2.0|Y|
2011.0|031|043A0269-638C-D319-9FF2-C5CC91F8153A|2.0|Y|
2011.0|032|D6F81064-ED3C-EBEB-4B83-3AA418DAE0C8|2.0|Y|
2011.0|033|8CF24DF2-8FB0-8AD2-FD32-03AE32F8AA29|2.0|Y|
2011.0|034|0F269FF8-C3C9-60AD-3C33-89BF10D288B9|2.0|Y|
2011.0|035|8FB40713-6C2F-33C1-26F8-27C332FCFDB6|2.0|Y|
2011.0|036|7605004B-37DC-030C-68C9-81474BF2D60B|2.0|Y|
2011.0|037|B2A5CDBD-0878-28A7-A7C5-763F6BDEA984|2.0|Y|
2011.0|038|9F28A52B-CD00-6BF1-5CD8-43018B06F178|2.0|Y|
2011.0|039|593E2DDA-7C4A-FBDE-3571-85169C711C75|2.0|Y|
2011.0|040|43ACBC50-CA9F-019E-E726-9331529ED5C6|2.0|Y|
2011.0|041|E2E8622F-446F-A3CF-DB6C-FED955A19276|2.0|Y|
2011.0|042|407BB00F-7CEC-404E-F60D-97CDA67E46AD|2.0|Y|
2011.0|043|7C5EA2B3-765B-FA01-5FDD-668DC72161A0|2.0|Y|
2011.0|044|23C392C5-081D-54D0-59C7-631508587F55|2.0|Y|
2011.0|045|D522B28A-6123-249A-EB87-5680207F98F2|2.0|Y|
2011.0|046|292E7E24-6165-884D-B1BA-8B0DB2E56327|2.0|Y|
2011.0|047|645783A7-38AE-D83C-DF06-5F4EA633E083|2.0|Y|
2011.0|048|0632D2AE-57B7-3B14-7925-611B3DDD69D5|2.0|Y|
2011.0|049|D198533D-3D7C-24AB-0348-78246A6633C3|2.0|Y|
2011.0|050|A428DB4D-D217-151D-6D0C-671150CDEA3A|2.0|Y|
2011.0|051|7230C4D0-3CA6-3002-ABC3-ADFE54D0A533|2.0|Y|
2011.0|052|9D5CF27F-17B1-E3A3-1DD2-40BBC0D1EB5B|2.0|Y|
2011.0|053|48FF26EE-6B03-05DB-8EE5-010AAA3063AE|2.0|Y|
2011.0|054|14D83DC5-0B54-E0D9-7BFE-250A2EB04702|2.0|Y|
2011.0|055|E80BB690-7EF2-2541-7A43-8B70B6DC29EC|2.0|Y|
2011.0|056|4D72EF15-105E-AD8B-71C4-14F415CDA18B|2.0|Y|
2011.0|057|D4D75A26-F1FD-4475-2523-4167BE2101E1|2.0|Y|
2011.0|058|23BFAC19-F82A-7D0F-6ABE-70522D86B279|2.0|Y|
2011.0|059|33E8D176-403C-A2CA-37D8-D3773B6AF48A|2.0|Y|
2011.0|060|B0A6C671-E35F-97D6-4EC6-C92D5AA1FE0B|2.0|Y|
2011.0|061|322C7DDF-E29B-B72B-4910-034BE9AD3BF2|2.0|Y|
2011.0|062|83BA8E23-BEE9-1DAF-34E2-0EC01C098AE7|2.0|Y|
2011.0|063|8B8BDD91-90EF-94DB-D3D7-AC1BFCB1DD3B|2.0|Y|
2011.0|064|B6F603E1-8B8F-C871-63C1-2B5F75873E60|2.0|Y|
2011.0|065|BBF23BB2-D290-CDD8-0B56-10CC53115F92|2.0|Y|
2011.0|066|CA23867D-FCDD-6B7A-9D00-CAA365BFCEB4|2.0|Y|
2011.0|067|2188AEDF-61A2-E7A2-8E6A-1DDD1E4C9981|2.0|Y|
2011.0|068|F0640D09-889C-AA29-9EAD-EBAE7C61D418|2.0|Y|
2011.0|069|D446A80D-53FB-2B23-0733-A34A6E1B89F5|2.0|Y|
2011.0|070|E5934753-B6EC-E5BD-48FF-AD95ADE0E0CD|2.0|Y|
2011.0|071|20FF4604-DBCF-0124-257B-1475A0D35690|2.0|Y|
2011.0|072|FDEFA642-1223-61E1-8E62-1BB6DA822F83|2.0|Y|
2011.0|073|FFAE18BF-F4F7-984D-4F62-0C025A7ED75C|2.0|Y|
2011.0|074|3B5970AE-EDE6-3E30-82C6-92B8870E285E|2.0|Y|
2011.0|075|5D0937E1-6EAA-7C73-F1F2-F0AA5EF6183D|2.0|Y|
2011.0|076|42CFB133-44B5-A8F0-98D6-1665A35E597D|2.0|Y|
2011.0|077|F2C74DF9-2A5E-5210-383D-C55A251CFBE7|2.0|Y|
