person_unvl_id|cgprpsl_nbr|obj_id|ver_nbr|prpsl_prmprjdr_ind|prpsl_prjdrprj_ttl|row_actv_ind|
1732407799|72453.0|12BF19210F299D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|53832.0|12BF19210E6E9D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|57496.0|12BF19210E6F9D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|60182.0|12BF19210E769D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|61536.0|12BF19210E8C9D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|66471.0|12BF19210ED79D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|69868.0|12BF19210F069D6CE043814FD8819D6C|1.0|Y||Y|
1736801902|72002.0|12BF19210F2A9D6CE043814FD8819D6C|1.0|Y||Y|
1769006523|57450.0|12BF19210B079D6CE043814FD8819D6C|1.0|Y||Y|
1769006523|63767.0|12BF19210EB79D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|27618.0|12BF19210DBA9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|27634.0|12BF19210DBB9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|28932.0|12BF19210DBC9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|29686.0|12BF19210DBD9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|30357.0|12BF19210DBE9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|30711.0|12BF19210DBF9D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|31660.0|12BF19210DC09D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|32508.0|12BF19210DC19D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|33650.0|12BF19210DC29D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|33818.0|12BF19210DC39D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|33830.0|12BF19210DC49D6CE043814FD8819D6C|1.0|N||Y|
1811109385|35242.0|12BF19210DC59D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|35246.0|12BF19210DC69D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|39607.0|12BF19210DC79D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|42947.0|12BF19210DC89D6CE043814FD8819D6C|1.0|Y||Y|
1811109385|70245.0|12BF19210F0F9D6CE043814FD8819D6C|1.0|Y||Y|
1821805071|80073.0|e37b7c08-d7da-4684-a593-f8d716339efc|10.0|Y||Y|
1959008511|569.0|12BF19210E479D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|702.0|12BF19210E489D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|1356.0|12BF19210E659D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|1717.0|12BF19210E669D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|2096.0|12BF19210E629D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|2494.0|12BF19210E499D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|2940.0|12BF19210E679D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|3193.0|12BF19210E639D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|3573.0|12BF19210E4A9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|3726.0|12BF19210E689D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|3877.0|12BF19210E4B9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|4003.0|12BF19210E649D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|4783.0|12BF19210E4C9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|6183.0|12BF19210E4D9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|6430.0|12BF19210E4E9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|6639.0|12BF19210E4F9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|7255.0|12BF19210E509D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|7603.0|12BF19210E519D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|8974.0|12BF19210E529D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|9041.0|12BF19210E539D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|9492.0|12BF19210E609D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|10006.0|12BF19210E549D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|10429.0|12BF19210E559D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|10452.0|12BF19210E569D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|30615.0|12BF192109549D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|32780.0|12BF192109559D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|34526.0|12BF192109569D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|34746.0|12BF192109579D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|36891.0|12BF192109589D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|37143.0|12BF192109599D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|39289.0|12BF1921095A9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|39797.0|12BF1921095B9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|40607.0|12BF1921095C9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|43212.0|12BF1921095D9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|45392.0|12BF1921095E9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|49786.0|12BF1921095F9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|51494.0|12BF192109609D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|52596.0|12BF192109619D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|52806.0|12BF192109629D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|54464.0|12BF192109639D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|56398.0|12BF192109649D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|57510.0|12BF192109659D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|58591.0|12BF192109669D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|60340.0|12BF19210E719D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|60531.0|12BF19210E749D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|61259.0|12BF19210E829D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|63856.0|12BF19210E989D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|67147.0|12BF19210EDF9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|67161.0|12BF19210EE09D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|67528.0|12BF19210EE69D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|68509.0|12BF19210EF39D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|70735.0|12BF19210F0D9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|70737.0|12BF19210F0E9D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|73655.0|12BF19210F209D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|74661.0|12BF19210F499D6CE043814FD8819D6C|1.0|Y||Y|
1959008511|77011.0|12BF19210F589D6CE043814FD8819D6C|1.0|Y||Y|
1988505427|73586.0|12BF19210F3C9D6CE043814FD8819D6C|1.0|N||Y|
2035402366|63923.0|12BF19210EB59D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|67912.0|12BF19210EEC9D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|69722.0|12BF19210F029D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|70823.0|12BF19210F129D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|72881.0|12BF19210F319D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|73613.0|12BF19210F439D6CE043814FD8819D6C|1.0|Y||Y|
2035402366|74702.0|12BF19210F4A9D6CE043814FD8819D6C|1.0|Y||Y|
2059604038|49786.0|12BF19210C029D6CE043814FD8819D6C|1.0|N||Y|
2059604038|52806.0|12BF19210C039D6CE043814FD8819D6C|1.0|N||Y|
2090102017|49300.0|12BF19210E6A9D6CE043814FD8819D6C|1.0|Y||Y|
2090102017|49954.0|12BF19210E6B9D6CE043814FD8819D6C|1.0|Y||Y|
2112807392|24864.0|12BF19210DD69D6CE043814FD8819D6C|1.0|Y||Y|
2112807392|26062.0|12BF19210DD79D6CE043814FD8819D6C|1.0|Y||Y|
2112807392|26243.0|12BF19210DD89D6CE043814FD8819D6C|1.0|Y||Y|
2112807392|29678.0|12BF19210DD99D6CE043814FD8819D6C|1.0|Y||Y|
2112807392|29757.0|12BF19210DDA9D6CE043814FD8819D6C|1.0|Y||Y|
2129506255|23208.0|12BF19210A9E9D6CE043814FD8819D6C|1.0|Y||Y|
2191200653|50239.0|12BF19210E369D6CE043814FD8819D6C|1.0|Y||Y|
2191200653|55528.0|12BF19210E379D6CE043814FD8819D6C|1.0|Y||Y|
2191200653|58679.0|12BF19210E389D6CE043814FD8819D6C|1.0|Y||Y|
2191506168|80070.0|c488c17a-b240-4e01-8a3c-9f92616fc55c|9.0|Y||Y|
2250505415|19183.0|12BF19210AB89D6CE043814FD8819D6C|1.0|N||Y|
2250505415|21661.0|12BF19210AB99D6CE043814FD8819D6C|1.0|Y||Y|
2250505415|23451.0|12BF19210ABA9D6CE043814FD8819D6C|1.0|Y||Y|
2311506822|75105.0|12BF19210ED09D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|23068.0|12BF19210B429D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|26760.0|12BF19210B439D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|30401.0|12BF19210B449D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|32429.0|12BF19210B459D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|32769.0|12BF19210B469D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|33048.0|12BF19210B479D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|37127.0|12BF19210B489D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|39818.0|12BF19210B499D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|42565.0|12BF19210B4A9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|43625.0|12BF19210B4B9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|48302.0|12BF19210B4C9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|50245.0|12BF19210B4D9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|53119.0|12BF19210B4E9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|55043.0|12BF19210B4F9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|60317.0|12BF19210E709D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|63565.0|12BF19210EB49D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|66784.0|12BF19210EDC9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|68087.0|12BF19210EED9D6CE043814FD8819D6C|1.0|Y||Y|
2341000360|73783.0|12BF19210F3A9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|468.0|12BF19210DCA9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|2823.0|12BF19210DCB9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|6334.0|12BF19210DCC9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|10585.0|12BF19210DCD9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|11288.0|12BF19210DCE9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|12880.0|12BF19210DCF9D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|13055.0|12BF19210DD09D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|13056.0|12BF19210DD19D6CE043814FD8819D6C|1.0|Y||Y|
2544403609|14309.0|12BF19210DD29D6CE043814FD8819D6C|1.0|Y||Y|
