UNIV_FISCAL_YR,FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,FIN_OBJECT_CD,FIN_SUB_OBJ_CD,FIN_BALANCE_TYP_CD,FIN_OBJ_TYP_CD,ACLN_ANNL_BAL_AMT,FIN_BEG_BAL_LN_AMT,CONTR_GR_BB_AC_AMT,MO1_ACCT_LN_AMT,MO2_ACCT_LN_AMT,MO3_ACCT_LN_AMT,MO4_ACCT_LN_AMT,MO5_ACCT_LN_AMT,MO6_ACCT_LN_AMT,MO7_ACCT_LN_AMT,MO8_ACCT_LN_AMT,MO9_ACCT_LN_AMT,MO10_ACCT_LN_AMT,MO11_ACCT_LN_AMT,MO12_ACCT_LN_AMT,MO13_ACCT_LN_AMT,TIMESTAMP
2012,BL,0211401,-----,4772,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4773,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4824,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4900,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4905,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4908,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4923,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4930,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4935,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4937,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4938,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4950,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4952,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4965,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4966,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4967,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4968,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4969,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4970,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,4972,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5006,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5019,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5021,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5022,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5023,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5024,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5025,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5027,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5028,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5034,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5043,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5047,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5048,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5055,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5060,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5215,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5217,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5218,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5315,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5316,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,5328,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6040,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6070,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6080,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6180,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6200,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211401,-----,6280,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,1427,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,1429,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,1466,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,1508,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,1553,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2008,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2288,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2349,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2352,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2380,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2408,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,2488,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3150,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3205,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3250,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,3854,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4000,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4002,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4010,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4012,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4013,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4015,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4016,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4021,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4022,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4024,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4030,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4035,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4036,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4037,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4040,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4042,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4045,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4050,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4055,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4061,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4073,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4074,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4075,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4079,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4080,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4082,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4083,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4084,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4085,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4086,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4087,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4090,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4100,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4110,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4115,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4116,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4120,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4125,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4126,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4151,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4155,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4159,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4166,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4180,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4200,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4300,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4301,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4302,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4309,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4370,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4509,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4519,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4520,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4524,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4561,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4562,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4563,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4615,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4616,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4617,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
2012,BL,0211402,-----,4620,---,AC,EX,100,0,120,10,10,10,10,10,10,10,10,10,10,10,10,0,NULL
