PERSON_UNVL_ID,CGPRPSL_NBR,OBJ_ID,VER_NBR,CGAWD_PRM_FNDMGR_IND,CGAWD_FNDMGR_PRJ_TTL,ROW_ACTV_IND
1308508136,55086,12D4ED215F00EF34E043814FD881EF34,1,Y,,Y
1308508136,56444,12D4ED215BCDEF34E043814FD881EF34,1,Y,,Y
1308508136,57846,12D4ED215F40EF34E043814FD881EF34,1,Y,,Y
1308508136,59644,12D4ED215F08EF34E043814FD881EF34,1,Y,,Y
1308508136,60857,12D4ED215F43EF34E043814FD881EF34,1,Y,,Y
1308508136,61203,12D4ED215F34EF34E043814FD881EF34,1,Y,,Y
1308508136,61474,12D4ED215FDCEF34E043814FD881EF34,1,Y,,Y
1308508136,62732,12D4ED215FA0EF34E043814FD881EF34,1,Y,,Y
1308508136,63119,12D4ED215F5AEF34E043814FD881EF34,1,Y,,Y
1308508136,64341,12D4ED215FBDEF34E043814FD881EF34,1,Y,,Y
1308508136,66266,12D4ED215FCFEF34E043814FD881EF34,1,Y,,Y
1308508136,67850,12D4ED215FE1EF34E043814FD881EF34,1,Y,,Y
1308508136,69721,12D4ED215FC4EF34E043814FD881EF34,1,Y,,Y
1308508136,71362,12D4ED216012EF34E043814FD881EF34,1,Y,,Y
1308508136,71876,12D4ED215FE6EF34E043814FD881EF34,1,Y,,Y
1308508136,72293,12D4ED215FF2EF34E043814FD881EF34,1,Y,,Y
1308508136,72344,12D4ED215FF3EF34E043814FD881EF34,1,Y,,Y
1308508136,72742,12D4ED215FFAEF34E043814FD881EF34,1,Y,,Y
1308508136,73209,12D4ED215FFFEF34E043814FD881EF34,1,Y,,Y
1308508136,73623,12D4ED216007EF34E043814FD881EF34,1,Y,,Y
1308508136,74034,12D4ED216011EF34E043814FD881EF34,1,Y,,Y
1308508136,74450,12D4ED215FDAEF34E043814FD881EF34,1,Y,,Y
1308508136,74794,12D4ED21601DEF34E043814FD881EF34,1,Y,,Y
1308508136,75233,12D4ED215FC3EF34E043814FD881EF34,1,Y,,Y
1308508136,75639,12D4ED216029EF34E043814FD881EF34,1,Y,,Y
1308508136,75640,12D4ED216039EF34E043814FD881EF34,1,Y,,Y
1308508136,75844,12D4ED216030EF34E043814FD881EF34,1,Y,,Y
1335003222,13772,12D4ED215CFCEF34E043814FD881EF34,1,Y,,Y
1335003222,15000,12D4ED215CFDEF34E043814FD881EF34,1,Y,,Y
1335003222,15547,12D4ED215CFEEF34E043814FD881EF34,1,Y,,Y
1335003222,18311,12D4ED215CFFEF34E043814FD881EF34,1,Y,,Y
1335003222,19089,12D4ED215D00EF34E043814FD881EF34,1,Y,,Y
1335003222,20436,12D4ED215D01EF34E043814FD881EF34,1,Y,,Y
1335003222,22215,12D4ED215D02EF34E043814FD881EF34,1,Y,,Y
1335003222,22426,12D4ED215D03EF34E043814FD881EF34,1,Y,,Y
1335003222,23781,12D4ED215D04EF34E043814FD881EF34,1,Y,,Y
1335003222,23793,12D4ED215D05EF34E043814FD881EF34,1,N,,Y
1335003222,23995,12D4ED215D06EF34E043814FD881EF34,1,Y,,Y
1335003222,27090,12D4ED215D07EF34E043814FD881EF34,1,Y,,Y
1335003222,29946,12D4ED215D08EF34E043814FD881EF34,1,Y,,Y
1335003222,36292,12D4ED215D09EF34E043814FD881EF34,1,Y,,Y
1335003222,38861,12D4ED215F4AEF34E043814FD881EF34,1,Y,,Y
1335003222,39473,12D4ED215F8BEF34E043814FD881EF34,1,Y,,Y
1335003222,44627,12D4ED215F8CEF34E043814FD881EF34,1,Y,,Y
1335003222,47425,12D4ED215D0AEF34E043814FD881EF34,1,Y,,Y
1335003222,48987,12D4ED215F8DEF34E043814FD881EF34,1,Y,,Y
1335003222,50023,12D4ED215F8EEF34E043814FD881EF34,1,Y,,Y
1335003222,52942,12D4ED215F8FEF34E043814FD881EF34,1,Y,,Y
1335003222,53819,12D4ED215D0BEF34E043814FD881EF34,1,Y,,Y
1335003222,59076,12D4ED215F06EF34E043814FD881EF34,1,Y,,Y
1335003222,62234,12D4ED215F5DEF34E043814FD881EF34,1,Y,,Y
1335003222,65965,12D4ED215FB4EF34E043814FD881EF34,1,Y,,Y
1335003222,69307,12D4ED215FCEEF34E043814FD881EF34,1,Y,,Y
1417202799,62660,12D4ED215F30EF34E043814FD881EF34,1,N,,Y
1421900725,50274,12D4ED215EF5EF34E043814FD881EF34,1,N,,Y
1462106196,27635,12D4ED215CCEEF34E043814FD881EF34,1,N,,Y
1462106196,40803,12D4ED215CCFEF34E043814FD881EF34,1,Y,,Y
1462106196,45317,12D4ED215CD0EF34E043814FD881EF34,1,Y,,Y
1462106196,48120,12D4ED215F87EF34E043814FD881EF34,1,Y,,Y
1462106196,49421,12D4ED215CD1EF34E043814FD881EF34,1,Y,,Y
1463708773,53673,12D4ED215D71EF34E043814FD881EF34,1,N,,Y
1516803729,25032,12D4ED215BCEEF34E043814FD881EF34,1,Y,,Y
1516803729,25146,12D4ED215BCFEF34E043814FD881EF34,1,Y,,Y
1516803729,28475,12D4ED215BD0EF34E043814FD881EF34,1,N,,Y
1533606607,11255,12D4ED215D42EF34E043814FD881EF34,1,Y,,Y
1587202030,10321,12D4ED215DA0EF34E043814FD881EF34,1,Y,,Y
1587202030,10928,12D4ED215DA1EF34E043814FD881EF34,1,Y,,Y
1587202030,13123,12D4ED215DA2EF34E043814FD881EF34,1,Y,,Y
1587202030,15083,12D4ED215DA3EF34E043814FD881EF34,1,Y,,Y
1587202030,15602,12D4ED215DA4EF34E043814FD881EF34,1,Y,,Y
1587202030,16147,12D4ED215DA5EF34E043814FD881EF34,1,Y,,Y
1587202030,17746,12D4ED215DA6EF34E043814FD881EF34,1,Y,,Y
1587202030,18813,12D4ED215DA7EF34E043814FD881EF34,1,Y,,Y
1587202030,21493,12D4ED215DA8EF34E043814FD881EF34,1,Y,,Y
1587202030,21512,12D4ED215DA9EF34E043814FD881EF34,1,Y,,Y
1587202030,24129,12D4ED215DAAEF34E043814FD881EF34,1,Y,,Y
1587202030,24804,12D4ED215DABEF34E043814FD881EF34,1,Y,,Y
1632009201,19617,12D4ED215EBCEF34E043814FD881EF34,1,Y,,Y
1638600687,23772,12D4ED215C64EF34E043814FD881EF34,1,Y,,Y
1638600687,23804,12D4ED215C65EF34E043814FD881EF34,1,Y,,Y
1638600687,23993,12D4ED215C66EF34E043814FD881EF34,1,Y,,Y
1659405606,50795,12D4ED215CE9EF34E043814FD881EF34,1,Y,,Y
1659405606,50809,12D4ED215CEAEF34E043814FD881EF34,1,Y,,Y
1659405606,50893,12D4ED215F55EF34E043814FD881EF34,1,Y,,Y
1659405606,53652,12D4ED215CEBEF34E043814FD881EF34,1,Y,,Y
1659405606,55608,12D4ED215CECEF34E043814FD881EF34,1,Y,,Y
1659405606,57563,12D4ED215F25EF34E043814FD881EF34,1,Y,,Y
1659405606,61231,12D4ED215F5EEF34E043814FD881EF34,1,Y,,Y
1659405606,70537,12D4ED216037EF34E043814FD881EF34,1,Y,,Y
1659405606,72378,12D4ED216038EF34E043814FD881EF34,1,Y,,Y
1689406108,15718,12D4ED215E1AEF34E043814FD881EF34,1,Y,,Y
1689406108,35009,12D4ED215E1BEF34E043814FD881EF34,1,Y,,Y
1689406108,37469,12D4ED215E1CEF34E043814FD881EF34,1,Y,,Y
1689406108,38266,12D4ED215E1DEF34E043814FD881EF34,1,Y,,Y
1689406108,40198,12D4ED215E1EEF34E043814FD881EF34,1,Y,,Y
1732407799,72453,12D4ED21601BEF34E043814FD881EF34,1,Y,,Y
1736801902,53832,12D4ED215EF9EF34E043814FD881EF34,1,Y,,Y
1736801902,57496,12D4ED215EFAEF34E043814FD881EF34,1,Y,,Y
1736801902,60182,12D4ED215F09EF34E043814FD881EF34,1,Y,,Y
1736801902,61536,12D4ED215F1BEF34E043814FD881EF34,1,Y,,Y
1736801902,66471,12D4ED215FB6EF34E043814FD881EF34,1,Y,,Y
1736801902,69868,12D4ED216045EF34E043814FD881EF34,1,Y,,Y
1736801902,72002,12D4ED215FF9EF34E043814FD881EF34,1,Y,,Y
1769006523,57450,12D4ED21601EEF34E043814FD881EF34,1,Y,,Y
1769006523,63767,12D4ED215FF5EF34E043814FD881EF34,1,Y,,Y
1811109385,27618,12D4ED215E51EF34E043814FD881EF34,1,Y,,Y
1811109385,27634,12D4ED215E52EF34E043814FD881EF34,1,Y,,Y
1811109385,28932,12D4ED215E53EF34E043814FD881EF34,1,Y,,Y
1811109385,29686,12D4ED215E54EF34E043814FD881EF34,1,Y,,Y
1811109385,30357,12D4ED215E55EF34E043814FD881EF34,1,Y,,Y
1811109385,30711,12D4ED215E56EF34E043814FD881EF34,1,Y,,Y
1811109385,31660,12D4ED215E57EF34E043814FD881EF34,1,Y,,Y
1811109385,32508,12D4ED215E58EF34E043814FD881EF34,1,Y,,Y
1811109385,33650,12D4ED215E59EF34E043814FD881EF34,1,Y,,Y
1811109385,33818,12D4ED215E5AEF34E043814FD881EF34,1,Y,,Y
1811109385,33830,12D4ED215E5BEF34E043814FD881EF34,1,N,,Y
1811109385,35242,12D4ED215E5CEF34E043814FD881EF34,1,Y,,Y
1811109385,35246,12D4ED215E5DEF34E043814FD881EF34,1,Y,,Y
1811109385,39607,12D4ED215E5EEF34E043814FD881EF34,1,Y,,Y
1811109385,42947,12D4ED215E5FEF34E043814FD881EF34,1,Y,,Y
1811109385,70245,12D4ED21602DEF34E043814FD881EF34,1,Y,,Y
1959008511,569,12D4ED215ED2EF34E043814FD881EF34,1,Y,,Y
1959008511,702,12D4ED215ED3EF34E043814FD881EF34,1,Y,,Y
1959008511,1356,12D4ED215EF1EF34E043814FD881EF34,1,Y,,Y
1959008511,1717,12D4ED215EF2EF34E043814FD881EF34,1,Y,,Y
1959008511,2096,12D4ED215EEEEF34E043814FD881EF34,1,Y,,Y
1959008511,2494,12D4ED215ED4EF34E043814FD881EF34,1,Y,,Y
1959008511,2940,12D4ED215EF3EF34E043814FD881EF34,1,Y,,Y
1959008511,3193,12D4ED215EEFEF34E043814FD881EF34,1,Y,,Y
1959008511,3573,12D4ED215ED5EF34E043814FD881EF34,1,Y,,Y
1959008511,3726,12D4ED215EF4EF34E043814FD881EF34,1,Y,,Y
1959008511,3877,12D4ED215ED6EF34E043814FD881EF34,1,Y,,Y
1959008511,4003,12D4ED215EF0EF34E043814FD881EF34,1,Y,,Y
1959008511,4783,12D4ED215ED7EF34E043814FD881EF34,1,Y,,Y
1959008511,6183,12D4ED215ED8EF34E043814FD881EF34,1,Y,,Y
1959008511,6430,12D4ED215ED9EF34E043814FD881EF34,1,Y,,Y
1959008511,6639,12D4ED215EDAEF34E043814FD881EF34,1,Y,,Y
1959008511,7255,12D4ED215EDBEF34E043814FD881EF34,1,Y,,Y
1959008511,7603,12D4ED215EDCEF34E043814FD881EF34,1,Y,,Y
1959008511,8063,12D4ED215EDDEF34E043814FD881EF34,1,Y,,Y
1959008511,8974,12D4ED215EDEEF34E043814FD881EF34,1,Y,,Y
1959008511,9041,12D4ED215EDFEF34E043814FD881EF34,1,Y,,Y
1959008511,9492,12D4ED215EECEF34E043814FD881EF34,1,Y,,Y
1959008511,10006,12D4ED215EE0EF34E043814FD881EF34,1,Y,,Y
1959008511,10429,12D4ED215EE1EF34E043814FD881EF34,1,Y,,Y
1959008511,10452,12D4ED215EE2EF34E043814FD881EF34,1,Y,,Y
1959008511,30615,12D4ED215A3EEF34E043814FD881EF34,1,Y,,Y
1959008511,32780,12D4ED215A3FEF34E043814FD881EF34,1,Y,,Y
1959008511,34526,12D4ED215A40EF34E043814FD881EF34,1,Y,,Y
1959008511,34746,12D4ED215A41EF34E043814FD881EF34,1,Y,,Y
1959008511,36891,12D4ED215A42EF34E043814FD881EF34,1,Y,,Y
1959008511,37143,12D4ED215A43EF34E043814FD881EF34,1,Y,,Y
1959008511,39289,12D4ED215A44EF34E043814FD881EF34,1,Y,,Y
1959008511,39797,12D4ED215A45EF34E043814FD881EF34,1,Y,,Y
1959008511,40607,12D4ED215A46EF34E043814FD881EF34,1,Y,,Y
1959008511,43212,12D4ED215F12EF34E043814FD881EF34,1,Y,,Y
1959008511,45392,12D4ED215A47EF34E043814FD881EF34,1,Y,,Y
1959008511,49786,12D4ED215F51EF34E043814FD881EF34,1,Y,,Y
1959008511,51494,12D4ED215A48EF34E043814FD881EF34,1,Y,,Y
1959008511,52596,12D4ED215A49EF34E043814FD881EF34,1,Y,,Y
1959008511,52806,12D4ED215A4AEF34E043814FD881EF34,1,Y,,Y
1959008511,54464,12D4ED215A4BEF34E043814FD881EF34,1,Y,,Y
1959008511,56398,12D4ED215F99EF34E043814FD881EF34,1,Y,,Y
1959008511,57510,12D4ED215A4CEF34E043814FD881EF34,1,Y,,Y
1959008511,58591,12D4ED215F45EF34E043814FD881EF34,1,Y,,Y
1959008511,60340,12D4ED215F16EF34E043814FD881EF34,1,Y,,Y
1959008511,60531,12D4ED215F0BEF34E043814FD881EF34,1,Y,,Y
1959008511,61259,12D4ED215F29EF34E043814FD881EF34,1,Y,,Y
1959008511,63856,12D4ED215FA6EF34E043814FD881EF34,1,Y,,Y
1959008511,67147,12D4ED215F7DEF34E043814FD881EF34,1,Y,,Y
1959008511,67161,12D4ED215FAFEF34E043814FD881EF34,1,Y,,Y
1959008511,67528,12D4ED215FBFEF34E043814FD881EF34,1,Y,,Y
1959008511,68509,12D4ED215FE2EF34E043814FD881EF34,1,Y,,Y
1959008511,70735,12D4ED215FD7EF34E043814FD881EF34,1,Y,,Y
1959008511,70737,12D4ED215FD6EF34E043814FD881EF34,1,Y,,Y
1959008511,73655,12D4ED216008EF34E043814FD881EF34,1,Y,,Y
1959008511,74661,12D4ED21601AEF34E043814FD881EF34,1,Y,,Y
1959008511,77011,12D4ED21603FEF34E043814FD881EF34,1,Y,,Y
2035402366,63923,12D4ED215F9EEF34E043814FD881EF34,1,Y,,Y
2035402366,67912,12D4ED216015EF34E043814FD881EF34,1,Y,,Y
2035402366,69722,12D4ED215FEDEF34E043814FD881EF34,1,Y,,Y
2035402366,70823,12D4ED21601CEF34E043814FD881EF34,1,Y,,Y
2035402366,72881,12D4ED21600AEF34E043814FD881EF34,1,Y,,Y
2035402366,73613,12D4ED215FBBEF34E043814FD881EF34,1,Y,,Y
2035402366,74702,12D4ED216021EF34E043814FD881EF34,1,Y,,Y
2059604038,49786,12D4ED215F52EF34E043814FD881EF34,1,N,,Y
2059604038,52806,12D4ED215CB8EF34E043814FD881EF34,1,N,,Y
2059604038,56398,12D4ED215F98EF34E043814FD881EF34,1,N,,Y
2059604038,67528,12D4ED215FC0EF34E043814FD881EF34,1,N,,Y
2090102017,49300,12D4ED215EF6EF34E043814FD881EF34,1,Y,,Y
2090102017,49954,12D4ED215EF7EF34E043814FD881EF34,1,Y,,Y
2112807392,24864,12D4ED215E6DEF34E043814FD881EF34,1,Y,,Y
2112807392,26062,12D4ED215E6EEF34E043814FD881EF34,1,Y,,Y
2112807392,26243,12D4ED215E6FEF34E043814FD881EF34,1,Y,,Y
2112807392,29678,12D4ED215E70EF34E043814FD881EF34,1,Y,,Y
2112807392,29757,12D4ED215E71EF34E043814FD881EF34,1,Y,,Y
2129506255,37135,12D4ED215B6CEF34E043814FD881EF34,1,Y,,Y
2191200653,50239,12D4ED215EC4EF34E043814FD881EF34,1,Y,,Y
2191200653,55528,12D4ED215EC5EF34E043814FD881EF34,1,Y,,Y
2191200653,58679,12D4ED215F22EF34E043814FD881EF34,1,N,,Y
2250505415,19183,12D4ED215B84EF34E043814FD881EF34,1,N,,Y
2250505415,21661,12D4ED215B85EF34E043814FD881EF34,1,Y,,Y
2250505415,23451,12D4ED215B86EF34E043814FD881EF34,1,Y,,Y
2311506822,75105,12D4ED215FD3EF34E043814FD881EF34,1,Y,,Y
2341000360,23068,12D4ED215C02EF34E043814FD881EF34,1,Y,,Y
2341000360,26760,12D4ED215C03EF34E043814FD881EF34,1,Y,,Y
2341000360,30401,12D4ED215C04EF34E043814FD881EF34,1,Y,,Y
2341000360,32429,12D4ED215C05EF34E043814FD881EF34,1,Y,,Y
2341000360,32769,12D4ED215C06EF34E043814FD881EF34,1,Y,,Y
2341000360,33048,12D4ED215C07EF34E043814FD881EF34,1,Y,,Y
2341000360,37127,12D4ED215C08EF34E043814FD881EF34,1,Y,,Y
2341000360,39818,12D4ED215C09EF34E043814FD881EF34,1,Y,,Y
2341000360,42565,12D4ED215C0AEF34E043814FD881EF34,1,Y,,Y
2341000360,43625,12D4ED215C0BEF34E043814FD881EF34,1,Y,,Y
2341000360,48302,12D4ED215C0CEF34E043814FD881EF34,1,Y,,Y
2341000360,50245,12D4ED215C0DEF34E043814FD881EF34,1,Y,,Y
2341000360,53119,12D4ED215C0EEF34E043814FD881EF34,1,Y,,Y
2341000360,55043,12D4ED215C0FEF34E043814FD881EF34,1,Y,,Y
2341000360,60317,12D4ED215F44EF34E043814FD881EF34,1,Y,,Y
2341000360,63565,12D4ED215FA2EF34E043814FD881EF34,1,Y,,Y
2341000360,66784,12D4ED215F78EF34E043814FD881EF34,1,Y,,Y
2341000360,68087,12D4ED215FDBEF34E043814FD881EF34,1,Y,,Y
2341000360,73783,12D4ED216022EF34E043814FD881EF34,1,Y,,Y
2544403609,468,12D4ED215E61EF34E043814FD881EF34,1,Y,,Y
2544403609,2823,12D4ED215E62EF34E043814FD881EF34,1,Y,,Y
2544403609,6334,12D4ED215E63EF34E043814FD881EF34,1,Y,,Y
2544403609,10585,12D4ED215E64EF34E043814FD881EF34,1,Y,,Y
2544403609,11288,12D4ED215E65EF34E043814FD881EF34,1,Y,,Y
2544403609,12880,12D4ED215E66EF34E043814FD881EF34,1,Y,,Y
2544403609,13055,12D4ED215E67EF34E043814FD881EF34,1,Y,,Y
2544403609,13056,12D4ED215E68EF34E043814FD881EF34,1,Y,,Y
2544403609,14309,12D4ED215E69EF34E043814FD881EF34,1,Y,,Y
2544403609,17650,12D4ED215E6AEF34E043814FD881EF34,1,Y,,Y
2544403609,18029,12D4ED215E6BEF34E043814FD881EF34,1,Y,,Y
2544403609,22724,12D4ED215E6CEF34E043814FD881EF34,1,Y,,Y
2553103572,38285,12D4ED215E72EF34E043814FD881EF34,1,Y,,Y
2553103572,44406,12D4ED215E73EF34E043814FD881EF34,1,Y,,Y
2553103572,47214,12D4ED215E74EF34E043814FD881EF34,1,Y,,Y
2553103572,50018,12D4ED215E75EF34E043814FD881EF34,1,Y,,Y
2553103572,52954,12D4ED215E76EF34E043814FD881EF34,1,Y,,Y
2553103572,56504,12D4ED215F3DEF34E043814FD881EF34,1,Y,,Y
2553103572,57465,12D4ED215F17EF34E043814FD881EF34,1,Y,,Y
2553103572,63075,12D4ED215F21EF34E043814FD881EF34,1,Y,,Y
2553103572,66374,12D4ED215F61EF34E043814FD881EF34,1,Y,,Y
2553103572,69876,12D4ED215FEEEF34E043814FD881EF34,1,Y,,Y
2580507812,37085,12D4ED215CB9EF34E043814FD881EF34,1,Y,,Y
2580507812,39485,12D4ED215CBAEF34E043814FD881EF34,1,Y,,Y
2580507812,41610,12D4ED215CBBEF34E043814FD881EF34,1,Y,,Y
2580507812,44634,12D4ED215CBCEF34E043814FD881EF34,1,Y,,Y
2580507812,45356,12D4ED215CBDEF34E043814FD881EF34,1,Y,,Y
2580507812,52561,12D4ED215CBEEF34E043814FD881EF34,1,Y,,Y
2580507812,54239,12D4ED215CBFEF34E043814FD881EF34,1,Y,,Y
2580507812,57336,12D4ED215F4FEF34E043814FD881EF34,1,Y,,Y
2580507812,59049,12D4ED215CC0EF34E043814FD881EF34,1,Y,,Y
2580507812,62176,12D4ED215F36EF34E043814FD881EF34,1,Y,,Y
2580507812,65392,12D4ED215F74EF34E043814FD881EF34,1,Y,,Y
2659604340,11,12D4ED215CD5EF34E043814FD881EF34,1,Y,,Y
2659604340,50,12D4ED215CD6EF34E043814FD881EF34,1,Y,,Y
2659604340,510,12D4ED215CD7EF34E043814FD881EF34,1,Y,,Y
2659604340,667,12D4ED215CD8EF34E043814FD881EF34,1,Y,,Y
2659604340,1404,12D4ED215CD9EF34E043814FD881EF34,1,Y,,Y
2659604340,1671,12D4ED215CDAEF34E043814FD881EF34,1,Y,,Y
2659604340,1947,12D4ED215CDBEF34E043814FD881EF34,1,Y,,Y
2659604340,2242,12D4ED215CDCEF34E043814FD881EF34,1,Y,,Y
2659604340,3032,12D4ED215CDDEF34E043814FD881EF34,1,Y,,Y
2659604340,8014,12D4ED215CDEEF34E043814FD881EF34,1,Y,,Y
2659604340,8017,12D4ED215CDFEF34E043814FD881EF34,1,Y,,Y
2659604340,8261,12D4ED215CE0EF34E043814FD881EF34,1,Y,,Y
2659604340,10843,12D4ED215CE1EF34E043814FD881EF34,1,Y,,Y
2659604340,12719,12D4ED215CE2EF34E043814FD881EF34,1,Y,,Y
2659604340,13520,12D4ED215CE3EF34E043814FD881EF34,1,Y,,Y
2659604340,13933,12D4ED215CE4EF34E043814FD881EF34,1,Y,,Y
2659604340,15354,12D4ED215CE5EF34E043814FD881EF34,1,Y,,Y
2659604340,16293,12D4ED215CE6EF34E043814FD881EF34,1,Y,,Y
2659604340,20071,12D4ED215CE7EF34E043814FD881EF34,1,Y,,Y
